Publisher,Country,contentTitle,contentGenre,contentCategory_relleno,cat_nombres,evidencia,veredicto,detalle,ext_imdb_id,ext_tipo,ext_generos,ext_confianza,genero_vs_imdb,conflicto_intra_titulo,Total Requests,prop_iab22,prop_iab22_nombres,prop_iab10,nivel_actual,nivel_propuesto,prop_evidencia,prop_forma_origen
TCL ADS - Springserve,Argentina,chicken stew season 6,Anime,[IAB1-7],Television,externa,coincide,,tt3356808,tvSeries,"Action,Animation,Comedy",A,coincide,,251804400,"[641, 646]",Television > Animation TV | Television > Comedy TV,[IAB1-7],2,3,externa,titulo
Televisa Univision via SpringServe,Mexico,fuego en la sangre,Drama,[IAB1-5],Movies,externa,compatible,generico,tt0117005,video,Drama,B,coincide,,84641280,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,declarado
Roku - oRTB,Mexico,roku,Drama,"[IAB1-5, IAB1-7]",Movies | Television,interna,compatible,forma_ambigua,,,,,no_comparable,,67688320,,,,2,2,interna,
OTTera.tv,Argentina,supertoons,Family,[IAB1-7],Television,interna,compatible,generico,,,,,no_comparable,,56329200,[645],Television > Children's TV,[IAB1-7],2,3,interna,declarado
iion Pty Ltd,Argentina,the garfield show,Anime,[IAB1],Arts & Entertainment,interna,compatible,generico,tt1470837,tvSeries,"Adventure,Animation,Comedy",C,no_comparable,,34362240,"[329, 641]",Movies > Animation Movies | Television > Animation TV,[IAB1],1,2,interna,
OTTera.tv,Mexico,tennis+,Sports,[IAB1-22],Arts & Entertainment (tier 2 inexistente),externa,compatible,generico,tt2281489,short,"Comedy,Drama,Sci-Fi",B,sin_genero_declarado,vertical,29628480,"[646, 647, 652]",Television > Comedy TV | Television > Drama TV | Television > Science Fiction TV,[IAB1-7],1,3,externa,contentSeries
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,las estrellas,Not Applicable,,,,,,,,,,no_comparable,,21434240,,,[IAB1],0,0,ninguna,
OTTera.tv,Chile,gatchaman crowds,Anime,[IAB1-22],Arts & Entertainment (tier 2 inexistente),externa,compatible,generico,tt2959370,tvSeries,"Action,Adventure,Animation",A,coincide,,19022640,[641],Television > Animation TV,[IAB1-7],1,3,externa,imdb
Select Plus PTE LTD (CTV),Mexico,brooklyn love stories,Romance,[IAB1-5],Movies,externa,coincide,,tt7038246,movie,"Drama,Romance",A,coincide,,14727200,"[333, 326]",Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],2,3,externa,imdb
"Coocaa, a SKYWORTH company",Argentina,recreio do jacarelvis,Children,[IAB4-10],U.S. Military,interna,compatible,generico,,,,,no_comparable,,12221920,[645],Television > Children's TV,[IAB1-7],1,3,interna,contentSeries
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,Not Applicable,Sports,[IAB17],Sports,interna,coincide,,,,,,no_comparable,,11916400,,,,1,1,interna,
TCL ADS - Springserve,Mexico,fire with fire,Horror,[IAB1-5],Movies,externa,coincide,,tt16898440,movie,Horror,B,coincide,,9212960,[336],Movies > Horror Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Mexico,real%20stories%20with%20christ%20-%20season%20three,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,7461120,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
"Coocaa, a SKYWORTH company",Argentina,faded episode 09,Entertainment,[IAB1-6],Music,interna,compatible,generico,tt1531667,movie,"Action,Crime,Drama",D,no_comparable,,6802080,[640],Television,[IAB1-7],1,2,ninguna,titulo
OTTera.tv,Argentina,cgtn,News,[IAB12],News,interna,coincide,,,,,,no_comparable,,6410880,,,,1,1,interna,
iion Pty Ltd,Argentina,the travelling cinema,Documentary,[IAB1-5],Movies,externa,coincide,,tt0828045,movie,Documentary,A,coincide,,6269280,[332],Movies > Documentary Movies,[IAB1-5],2,3,externa,imdb
TCL ADS - Springserve,Mexico,basement_trailer,Horror,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,6046400,[336],Movies > Horror Movies,[IAB1],1,2,interna,
OTTera.tv,Chile,hide and bleed: trailer,Horror,[IAB1],Arts & Entertainment,externa,compatible,generico,tt10298870,movie,"Crime,Drama,Thriller",A,no_coincide,,5627040,"[331, 333]",Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
OTTera.tv,Mexico,christian blake,Thriller,[IAB1-5],Movies,externa,coincide,,tt1316041,movie,Thriller,A,coincide,,5602080,[331],Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,todas las flores,Drama,[IAB1-7],Television,externa,coincide,,tt22309050,tvSeries,"Crime,Drama",B,coincide,,5578880,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],2,3,externa,imdb
TCL ADS - Springserve,Mexico,this%20train,Drama,[IAB1-5],Movies,externa,coincide,,tt27716903,movie,Drama,B,coincide,,4867680,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Mexico,things i could never tell my mother,Documentary,[IAB1-5],Movies,externa,coincide,,tt23026294,movie,Documentary,A,coincide,,4712800,[332],Movies > Documentary Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Mexico,el cazador de lobos,Action,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,4478560,[325],Movies > Action and Adventure Movies,[IAB1],1,2,interna,
OTTera.tv,Ecuador,american apocalypse: trailer,Horror,[IAB1-5],Movies,externa,coincide,,tt2292196,movie,Thriller,A,no_coincide,,4358880,[331],Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Ecuador,american apocalypse,Horror,[IAB1-5],Movies,externa,coincide,,tt2292196,movie,Thriller,A,no_coincide,,4336960,[331],Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
TCL ADs (APAC),Mexico,ingenium: trailer,Drama,[IAB1-5],Movies,externa,coincide,,tt3641064,movie,Thriller,A,no_coincide,,4109920,[331],Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Mexico,brooklyn love stories,Romance,[IAB1-5],Movies,externa,coincide,,tt7038246,movie,"Drama,Romance",A,coincide,,4012160,"[333, 326]",Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],2,3,externa,imdb
Televisa Univision via SpringServe,Mexico,Not Applicable,Horror,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,3846720,[336],Movies > Horror Movies,[IAB1],1,2,interna,
Select Plus PTE LTD (CTV),Colombia,haus of horror,Horror,[IAB1-7],Television,externa,coincide,,tt13840526,tvMiniSeries,"Comedy,Horror",A,coincide,,3437280,[646],Television > Comedy TV,[IAB1-7],2,3,externa,imdb
iion Pty Ltd,Mexico,the hunting of the snark: trailer,Children,[IAB1-7],Television,interna,compatible,generico,tt1859606,movie,Animation,D,no_comparable,,3304320,[645],Television > Children's TV,[IAB1-7],2,3,interna,declarado
iion Pty Ltd,Mexico,the wild ride_trailer,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,3285440,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
PML Digital,Chile,flou detonacion,Horror,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,3275680,[336],Movies > Horror Movies,[IAB1],1,2,interna,
OTTera.tv,Argentina,eve: trailer,Horror,[IAB1-5],Movies,externa,coincide,,tt6189372,movie,"Drama,Thriller",B,no_coincide,,3214320,"[333, 331]",Movies > Drama Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
Amazon/Twitch,Argentina,Not Applicable,Not Applicable,,,,,,,,,,no_comparable,,3160800,,,[IAB1],0,0,ninguna,
iion Pty Ltd,Mexico,jurassic world rebirth - official 'classic jurassic' featurette,Documentary,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,3148160,"[332, 648]",Movies > Documentary Movies | Television > Factual TV,[IAB1],1,2,interna,
iion Pty Ltd,Colombia,lost colony,Fantasy,[IAB1-5],Movies,externa,compatible,generico,tt0875696,tvMovie,"Fantasy,Horror,Mystery",B,coincide,,3105920,"[335, 336, 331]",Movies > Fantasy Movies | Movies > Horror Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,declarado
TCL ADs (APAC),Ecuador,because of charley,Drama,[IAB1-22],Arts & Entertainment (tier 2 inexistente),externa,compatible,generico,tt13403304,movie,"Comedy,Drama",A,coincide,,3075360,"[330, 333]",Movies > Comedy Movies | Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
OTTera.tv,Chile,confiesa,Drama,[IAB1],Arts & Entertainment,externa,compatible,generico,tt0448419,short,"Drama,Short",A,coincide,,2632800,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,externa,
Vidaa,Mexico,nina amada mia,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0368528,tvSeries,"Drama,Romance",A,coincide,,2591360,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
"Coocaa, a SKYWORTH company",Chile,trading 360,Business & Finance,[IAB13],Personal Finance,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,2423520,[640],Television,[IAB1-7],1,2,serie,contentSeries
TCL ADS - Springserve,Mexico,train sim world vr: new york - official launch trailer,Not Applicable,,,,,,,,,,no_comparable,,2397440,,,[IAB1],0,0,ninguna,
TCL ADS - Springserve,Mexico,date everything! - official meet dishy trailer,Not Applicable,,,,,,,,,,no_comparable,,2385760,,,[IAB1],0,0,ninguna,
"Coocaa, a SKYWORTH company",Peru,goats - cicinho,Sports,[IAB17],Sports,interna,coincide,,,,,,no_comparable,,2336640,,,,1,1,interna,contentSeries
"Coocaa, a SKYWORTH company",Peru,the ghost writer,Crime,[IAB1-5],Movies,externa,coincide,,tt1139328,movie,"Crime,Drama,Mystery",B,coincide,,2314720,"[331, 333]",Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
Select Plus PTE LTD (CTV),Mexico,diary%20of%20a%20lunatic,Not Applicable,[IAB1-5],Movies,externa,coincide,,tt4449516,movie,Comedy,B,sin_genero_declarado,forma,2305120,[330],Movies > Comedy Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Colombia,alfaaz_trailer,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,2266240,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
iion Pty Ltd,Colombia,rash_trailer,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,2258080,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
iion Pty Ltd,Mexico,youn'g,Action,[IAB1-5],Movies,externa,coincide,,tt10442852,movie,"Action,Comedy,Crime",A,coincide,,2236480,"[325, 330, 331]",Movies > Action and Adventure Movies | Movies > Comedy Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
Select Plus PTE LTD (CTV),Mexico,hatchback: trailer,Romance,[IAB1-5],Movies,externa,coincide,,tt5982922,movie,Comedy,B,no_coincide,,2164960,[330],Movies > Comedy Movies,[IAB1-5],2,3,externa,imdb
Sparteo CTV (Publica),Mexico,ambient,News,[IAB1-7],Television,interna,compatible,generico,tt4478278,tvMiniSeries,Sci-Fi,D,no_comparable,,2162960,,,,2,2,interna,declarado
iion Pty Ltd,Mexico,occ-cast,Talk Show,[IAB1-7],Television,interna,coincide,,,,,,no_comparable,,2154400,,,,2,2,interna,declarado
iion Pty Ltd,Mexico,hypocritical,Thriller,[IAB1-5],Movies,externa,coincide,,tt14849568,movie,Thriller,B,coincide,,2095520,[331],Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Colombia,the tingler,Horror,[IAB1-5],Movies,externa,coincide,,tt0053363,movie,"Horror,Sci-Fi",A,coincide,,2080960,"[336, 327, 331]",Movies > Horror Movies | Movies > Science Fiction Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
AWG Media,Peru,las 3 marias,Drama,[IAB1-7],Television,interna,compatible,generico,,,,,no_comparable,,2005600,[647],Television > Drama TV,[IAB1-7],2,3,interna,declarado
OTTera.tv,Colombia,r.i.c.c.o.: trailer,Crime,[IAB1-5],Movies,externa,coincide,,tt0350051,movie,"Action,Thriller",A,coincide,,1983200,"[325, 331]",Movies > Action and Adventure Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
TCL ADs (APAC),Mexico,underground,Horror,[IAB1-5],Movies,externa,coincide,,tt1811371,movie,Horror,B,coincide,,1962400,[336],Movies > Horror Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Mexico,penance%20lane%3a%20trailer,Not Applicable,[IAB1-5],Movies,externa,coincide,,tt1964995,movie,Horror,A,sin_genero_declarado,,1950720,[336],Movies > Horror Movies,[IAB1-5],2,3,externa,imdb
Kivi via Springserve,Mexico,encoded_video_title,Romance,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,1949120,[640],Television,[IAB1-7],1,2,interna,contentSeries
OTTera.tv,Colombia,waiting for angels,Drama,[IAB1-5],Movies,externa,compatible,generico,tt2202328,video,Drama,A,coincide,,1901760,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,declarado
OTTera.tv,Mexico,measure%20of%20faith,Drama,[IAB1-5],Movies,externa,compatible,generico,tt2089741,video,Drama,A,coincide,,1894400,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,declarado
Samsung - Publica - Mexico,Mexico,Not Applicable,Children,[IAB1-7],Television,interna,compatible,generico,,,,,no_comparable,,1878640,[645],Television > Children's TV,[IAB1-7],2,3,interna,declarado
TCL ADS - Springserve,Dominican Republic,the baddest bad boy,Comedy,[IAB1-7],Television,externa,coincide,,tt13840630,tvMiniSeries,Comedy,A,coincide,,1862640,[646],Television > Comedy TV,[IAB1-7],2,3,externa,imdb
OTTera.tv,Argentina,windblown - official sanctuary biome launch trailer   galaxies gaming showcase 2025,Not Applicable,,,,,,,,,,no_comparable,,1826080,,,[IAB1],0,0,ninguna,
Select Plus PTE LTD (CTV),Mexico,stray,Drama,[IAB1-5],Movies,externa,coincide,,tt11905922,movie,Documentary,B,no_coincide,,1816960,[332],Movies > Documentary Movies,[IAB1-5],2,3,externa,imdb
Zeasn Europe B.V. (Springserve),Dominican Republic,best mountains views,Outdoors,[IAB1],Arts & Entertainment,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,1804480,,,,1,1,ninguna,
OTTera.tv,Dominican Republic,chronic horror,Horror,[IAB1-7],Television,externa,coincide,,tt13415674,tvMiniSeries,"Comedy,Horror",A,coincide,,1802880,[646],Television > Comedy TV,[IAB1-7],2,3,externa,imdb
iion Pty Ltd,Colombia,nail in the coffin: the fall & rise of vampiro,Documentary,[IAB1-5],Movies,externa,coincide,,tt10489756,movie,"Biography,Documentary,Sport",A,coincide,,1800640,"[332, 333]",Movies > Documentary Movies | Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Mexico,when%20do%20we%20eat%3f%3a%20trailer,Comedy,[IAB1-5],Movies,externa,coincide,,tt0392908,movie,Comedy,B,coincide,,1794240,[330],Movies > Comedy Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Mexico,the golden voices,Not Applicable,[IAB1-5],Movies,externa,coincide,,tt8920490,movie,Family,A,sin_genero_declarado,,1605600,[334],Movies > Family and Children Movies,[IAB1-5],2,3,externa,imdb
Select Plus PTE LTD (CTV),Mexico,warning: no trespassing: trailer,Horror,[IAB1-5],Movies,externa,coincide,,tt9162584,movie,Horror,A,coincide,,1570880,[336],Movies > Horror Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Dominican Republic,shadow of vengeance,Action,[IAB1],Arts & Entertainment,interna,compatible,generico,tt22794158,movie,,C,no_comparable,,1561440,[325],Movies > Action and Adventure Movies,[IAB1],1,2,interna,
TCL ADS - Springserve,Mexico,obsessão fatal,Drama,[IAB1-5],Movies,externa,coincide,,tt0105699,movie,"Crime,Drama,Thriller",B,coincide,,1556960,"[331, 333]",Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
TCL ADS - Springserve,Mexico,teenage superstars: trailer,Documentary,[IAB1-5],Movies,externa,coincide,,tt3414374,movie,"Documentary,Music",A,coincide,,1552320,[332],Movies > Documentary Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Mexico,breathe,Drama,[IAB1-7],Television,externa,coincide,,tt6466208,tvSeries,"Crime,Drama,Thriller",B,coincide,,1518080,[647],Television > Drama TV,[IAB1-7],2,3,externa,imdb
Select Plus PTE LTD (CTV),Mexico,everything is both,Drama,[IAB1-5],Movies,externa,coincide,,tt14783444,movie,Drama,A,coincide,,1507520,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
"Coocaa, a SKYWORTH company",Peru,é por isso que futebol e gangasta rap tem tudo a ver,Entertainment,[IAB23-1],Alternative Religions,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,1493600,[640],Television,[IAB1-7],1,2,serie,contentSeries
iion Pty Ltd,Mexico,the%20graveyard%20story,Horror,[IAB1-5],Movies,externa,coincide,,tt0188647,movie,Horror,B,coincide,,1424640,[336],Movies > Horror Movies,[IAB1-5],2,3,externa,imdb
Select Plus PTE LTD (CTV),Mexico,doors,Sci-Fi,[IAB1-5],Movies,externa,coincide,,tt12483708,movie,Sci-Fi,B,coincide,,1422080,[327],Movies > Science Fiction Movies,[IAB1-5],2,3,externa,imdb
Roku - oRTB,Puerto Rico,epg,Law,"[IAB1-5, IAB1-7, IAB11, IAB12, IAB12-2]","Movies | Television | Law, Gov't & Politics | News | National News",ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,1415680,,,,2,2,ninguna,
TCL ADS - Springserve,Mexico,black swell (richard kind),Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,1384000,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
iion Pty Ltd,Colombia,fire with fire,Horror,[IAB1-5],Movies,externa,coincide,,tt16898440,movie,Horror,B,coincide,,1381920,[336],Movies > Horror Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Argentina,bubba's world,Reality,[IAB1-7],Television,externa,coincide,,tt1572209,tvSeries,Reality-TV,B,coincide,,1372160,[651],Television > Reality TV,[IAB1-7],2,3,externa,imdb
TCL ADS - Springserve,Mexico,yes papa,Drama,[IAB1-5],Movies,externa,coincide,,tt31770649,movie,Drama,A,coincide,,1356320,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Mexico,lucky fred season 1,Children,[IAB1-7],Television,interna,coincide,,tt2164295,tvSeries,"Action,Adventure,Animation",C,no_comparable,,1345920,[645],Television > Children's TV,[IAB1-7],2,3,interna,titulo
PML Digital,Argentina,kelly rian sanson presents psychics in the city,Documentary,[IAB1-5],Movies,externa,coincide,,tt33039524,movie,Documentary,A,coincide,,1296640,[332],Movies > Documentary Movies,[IAB1-5],2,3,externa,imdb
TCL ADS - Springserve,Mexico,every family has problems,Drama,[IAB1-5],Movies,externa,coincide,,tt4863580,movie,Drama,A,coincide,,1288480,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Colombia,wedding doll_trailer,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,1285760,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
OTTera.tv,Mexico,alpha delta zatan,Horror,[IAB1],Arts & Entertainment,externa,compatible,generico,tt6640214,movie,"Horror,Mystery,Thriller",A,coincide,,1275840,"[336, 331]",Movies > Horror Movies | Movies > Crime and Mystery Movies,[IAB1-5],1,3,externa,imdb
TCL ADs (APAC),Mexico,fat legs: trailer,Romance,[IAB1-5],Movies,externa,coincide,,tt3562532,movie,"Comedy,Drama,Romance",A,coincide,,1264800,"[330, 333, 326]",Movies > Comedy Movies | Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],2,3,externa,imdb
TCL ADS - Springserve,Mexico,tempest rising video review - single-player campaign,Not Applicable,,,,,,,,,,no_comparable,,1264000,,,[IAB1],0,0,ninguna,
"Coocaa, a SKYWORTH company",Peru,vintage huntress,Not Applicable,[IAB18],Style & Fashion,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,1260800,[640],Television,[IAB1-7],1,2,serie,contentSeries
iion Pty Ltd,Colombia,ii (two): trailer,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,1243360,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,western bound português,Entertainment,[IAB1-22],Arts & Entertainment (tier 2 inexistente),ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,1240080,,,,1,1,ninguna,
iion Pty Ltd,Argentina,shockwaves 2,Action,[IAB1-5],Movies,externa,coincide,,tt27130227,movie,Action,A,coincide,,1227840,[325],Movies > Action and Adventure Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Chile,absinthe films,Not Applicable,,,,,,,,,,no_comparable,,1227680,,,[IAB1],0,0,ninguna,
iion Pty Ltd,Argentina,la%20mujer%20del%20anarquista,Not Applicable,[IAB1-5],Movies,externa,coincide,,tt0962709,movie,"Drama,History",A,sin_genero_declarado,,1202880,"[333, 332]",Movies > Drama Movies | Movies > Documentary Movies,[IAB1-5],2,3,externa,imdb
TCL ADS - Springserve,Argentina,the hanji box_trailer,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,1195680,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
TCL ADS - Springserve,Argentina,chicken coop,Drama,[IAB1-5],Movies,externa,coincide,,tt26042386,movie,"Comedy,Drama,Family",B,coincide,,1190880,"[330, 333, 334]",Movies > Comedy Movies | Movies > Drama Movies | Movies > Family and Children Movies,[IAB1-5],2,3,externa,imdb
Pluto LATAM via SpringServe,Mexico,Not Applicable,Comedy,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,interna,coincide,,,,,,no_comparable,,1190720,,,,3,3,interna,
iion Pty Ltd,Colombia,when did gaming handhelds stop being fun-size? - beyond clips,Gaming,[IAB9-30],Video & Computer Games,interna,coincide,,,,,,no_comparable,,1188160,,,,1,1,interna,
TCL ADs (APAC),Mexico,the king's guard,Action,[IAB1-5],Movies,externa,coincide,,tt0206075,movie,Adventure,A,coincide,,1181600,[325],Movies > Action and Adventure Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Chile,in laws,Drama,[IAB1-5],Movies,externa,compatible,generico,tt14470154,video,"Adult,Drama,Romance",B,coincide,,1160000,"[333, 326]",Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],2,3,externa,declarado
OTTera.tv,Chile,the gods 2,Action,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,1145600,[325],Movies > Action and Adventure Movies,[IAB1],1,2,interna,
OTTera.tv,Mexico,la más bella de todas,Horror,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,1129120,[336],Movies > Horror Movies,[IAB1],1,2,interna,
OTTera.tv,Argentina,enlace mortal,Horror,[IAB1-5],Movies,externa,coincide,,tt0183649,movie,"Crime,Thriller",A,no_coincide,,1127520,"[331, 325]",Movies > Crime and Mystery Movies | Movies > Action and Adventure Movies,[IAB1-5],2,3,externa,imdb
TCL ADs (APAC),Mexico,warning: no trespassing: trailer,Horror,[IAB1-5],Movies,externa,coincide,,tt9162584,movie,Horror,A,coincide,,1120160,[336],Movies > Horror Movies,[IAB1-5],2,3,externa,imdb
Pluto LATAM via SpringServe,Chile,Not Applicable,Anime,"[329, 641]",Movies > Animation Movies | Television > Animation TV,interna,coincide,,,,,,no_comparable,,1113760,,,,3,3,interna,
OTTera.tv,Chile,antony & cleopatra,Drama,[IAB1],Arts & Entertainment,externa,compatible,generico,tt0068920,movie,"Drama,History",B,coincide,,1112160,"[333, 332]",Movies > Drama Movies | Movies > Documentary Movies,[IAB1-5],1,3,externa,imdb
iion Pty Ltd,Chile,red big fire truck,Drama,[IAB1-5],Movies,externa,coincide,,tt9204890,movie,Drama,A,coincide,,1104000,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
TCL ADs (APAC),Mexico,rancho notorious,Western,[IAB1-5],Movies,externa,coincide,,tt0045070,movie,Western,A,coincide,,1101920,[331],Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
METAX SOFTWARE PTE. LTD.,Paraguay,the ring tv,Sports,[IAB17],Sports,interna,coincide,,,,,,no_comparable,,1083680,,,,1,1,interna,
iion Pty Ltd,Mexico,unleashed,Not Applicable,[IAB1-5],Movies,externa,coincide,,tt4587780,movie,"Comedy,Fantasy,Romance",B,sin_genero_declarado,,1078720,"[330, 335, 326]",Movies > Comedy Movies | Movies > Fantasy Movies | Movies > Romance Movies,[IAB1-5],2,3,externa,imdb
PML Digital,Mexico,companion: trailer,Action,[IAB1-5],Movies,externa,compatible,generico,tt12358476,short,"Drama,Fantasy,Horror",B,no_coincide,,1071200,"[333, 335, 336]",Movies > Drama Movies | Movies > Fantasy Movies | Movies > Horror Movies,[IAB1-5],2,3,externa,declarado
TCL ADs (APAC),Mexico,jesus in cowboy boots,Drama,[IAB1-5],Movies,externa,coincide,,tt1640483,movie,"Comedy,Drama",A,coincide,,1070400,"[330, 333]",Movies > Comedy Movies | Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
Amazon/Twitch,Colombia,Not Applicable,Not Applicable,,,,,,,,,,no_comparable,,1044720,,,[IAB1],0,0,ninguna,
iion Pty Ltd,Chile,amityville: it's about time: trailer,Action,[IAB1-5],Movies,externa,compatible,generico,tt0103678,video,Horror,A,no_coincide,,1022560,[336],Movies > Horror Movies,[IAB1-5],2,3,externa,declarado
iion Pty Ltd,Argentina,watching amber,Drama,[IAB1-5],Movies,externa,coincide,,tt26761732,movie,"Drama,Horror,Thriller",A,coincide,,1016640,"[333, 336, 331]",Movies > Drama Movies | Movies > Horror Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Peru,absinthe films,Not Applicable,[IAB1],Arts & Entertainment,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,vertical,975680,,,,1,1,ninguna,
Televisa Univision via SpringServe,Guatemala,abismo de pasion,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0034946,movie,Drama,B,coincide,,958560,[333],Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
Vidaa,Mexico,la mentira,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt1198385,movie,"Crime,Drama",B,coincide,vertical,954880,"[331, 333]",Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
iion Pty Ltd,Argentina,jdm: japanese drift master - official grip tuning trailer,Not Applicable,,,,,,,,,,no_comparable,,946720,,,[IAB1],0,0,ninguna,
OTTera.tv,Mexico,best moments with randy marsh   south park   hbo max,Comedy,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,932000,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],1,2,interna,
OTTera.tv,Peru,inhibition,Drama,[IAB1],Arts & Entertainment,externa,compatible,generico,tt0074684,movie,Drama,B,coincide,,924000,[333],Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
