Publisher,Country,contentTitle,contentGenre,contentCategory_relleno,cat_nombres,evidencia,veredicto,detalle,ext_imdb_id,ext_tipo,ext_generos,ext_confianza,genero_vs_imdb,conflicto_intra_titulo,Total Requests,prop_iab22,prop_iab22_nombres,prop_iab10,nivel_actual,nivel_propuesto,prop_evidencia,prop_forma_origen
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,destilando amor,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0940629,tvSeries,Drama,A,coincide,,143902240,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,la que no podia amar,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt2012381,tvSeries,"Drama,Romance",A,coincide,,130605600,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,la vecina,Comedy,[IAB12],News,externa,contradice,vertical:noticias,tt4696338,tvSeries,"Comedy,Drama,Romance",A,coincide,,122341280,"[646, 647, 642]",Television > Comedy TV | Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,amor real,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0341281,tvSeries,"Drama,Romance",B,coincide,,118936960,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,rebelde hd,Drama,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,116896000,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,abismo de pasion,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0034946,movie,Drama,B,coincide,,105980960,[333],Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,true beauty,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt13274038,tvSeries,"Comedy,Drama,Romance",B,coincide,,98565120,"[646, 647]",Television > Comedy TV | Television > Drama TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,sortilegio,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt1439031,tvSeries,"Drama,Romance",B,coincide,,88302080,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,manana es para siempre,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0039041,movie,"Drama,Romance,War",B,coincide,,88027840,"[333, 326, 325, 331]",Movies > Drama Movies | Movies > Romance Movies | Movies > Action and Adventure Movies | Movies > Crime and Mystery Movies,[IAB1-5],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,la gata,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt3596316,tvSeries,"Action,Drama,Family",B,coincide,,83861120,"[647, 645, 642]",Television > Drama TV | Television > Children's TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,jajaja,Comedy,[IAB1-7],Television,externa,contradice,forma:tv!=pelicula,tt1452626,movie,"Comedy,Drama,Romance",A,coincide,forma,79979120,"[330, 333, 326]",Movies > Comedy Movies | Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],2,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,para volver a amar,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt1699171,tvSeries,Drama,A,coincide,,79660800,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,las estrellas,Drama,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,76382480,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,cuando me enamoro se detiene el tiempo,Drama,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,74837120,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,nina amada mia,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0368528,tvSeries,"Drama,Romance",A,coincide,,66781280,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,las hijas de la senora garcia,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt32872848,tvSeries,Drama,A,coincide,,61032640,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,por amar sin ley,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt7907384,tvSeries,Drama,A,coincide,,59024640,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,amor bravio,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt2266983,tvSeries,"Drama,Romance",A,coincide,,52170400,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,maria la del barrio,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0163464,tvSeries,"Drama,Romance",B,coincide,,51844800,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,por ella soy eva,Comedy,[IAB12],News,interna,contradice,vertical:noticias,tt2206767,tvSeries,Drama,C,no_comparable,,50500960,"[330, 646]",Movies > Comedy Movies | Television > Comedy TV,[IAB1],1,2,interna,
PML Digital,Chile,catalunya �ber alles!,Drama,[sports],sports,interna,contradice,vertical:deportes,,,,,no_comparable,,49071680,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
PML Digital,Chile,humble pie,Drama,[sports],sports,externa,contradice,vertical:deportes,tt0790612,movie,"Comedy,Drama",B,coincide,vertical,48872160,"[330, 333]",Movies > Comedy Movies | Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,40 y 20,Comedy,[IAB12],News,externa,contradice,vertical:noticias,tt5711512,tvSeries,Comedy,A,coincide,,44604160,[646],Television > Comedy TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,una familia con suerte,Comedy,[IAB12],News,externa,contradice,vertical:noticias,tt1853455,tvSeries,"Comedy,Drama,Family",A,coincide,,42846400,"[646, 647, 645, 642]",Television > Comedy TV | Television > Drama TV | Television > Children's TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,un refugio para el amor,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt2186523,tvSeries,"Drama,Romance",B,coincide,,38041440,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,goblin el guardian,Drama,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,37408320,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Televisa Univision via SpringServe,Argentina,avenida brasil,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt2303077,tvSeries,"Crime,Drama,Thriller",B,coincide,,36958080,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,acelerados,Sports,[IAB1-6],Music,externa,contradice,vertical:musica,tt7057612,tvSeries,Sport,B,sin_genero_declarado,,35981920,[483],Sports,[IAB17],1,1,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,cabo,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt21239248,tvSeries,Drama,B,coincide,,35123680,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,en nombre del amor,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt3797868,movie,"Drama,Romance",B,coincide,,33049280,"[333, 326, 330]",Movies > Drama Movies | Movies > Romance Movies | Movies > Comedy Movies,[IAB1-5],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,carita de angel,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0023775,movie,"Drama,Romance",B,coincide,,31604640,"[333, 326]",Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],1,3,externa,imdb
Vidaa,Mexico,porque el amor manda,comedy,[IAB12],News,externa,contradice,vertical:noticias,tt2401754,tvSeries,"Comedy,Drama",A,coincide,vertical,30015040,"[646, 647, 642]",Television > Comedy TV | Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,la hija del mariachi,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0496199,tvSeries,"Drama,Music,Romance",B,coincide,,29257920,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,rubi,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt2418558,movie,"Adventure,Drama,Family",B,coincide,,28637760,"[325, 333, 334, 331, 335, 326, 327, 336]",Movies > Action and Adventure Movies | Movies > Drama Movies | Movies > Family and Children Movies | Movies > Crime and Mystery Movies | Movies > Fantasy Movies | Movies > Romance Movies | Movies > Science Fiction Movies | Movies > Horror Movies,[IAB1-5],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,el color de la pasion,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt3571894,tvSeries,"Drama,Romance",B,coincide,,28616800,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,los chicos son mejores que las flores,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt1370334,tvSeries,"Comedy,Drama,Romance",A,coincide,,27993760,"[646, 647]",Television > Comedy TV | Television > Drama TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,hasta que el dinero nos separe,comedy,[IAB12],News,externa,contradice,vertical:noticias,tt0815736,tvSeries,"Comedy,Drama,Romance",B,coincide,vertical,26532160,"[646, 647, 642]",Television > Comedy TV | Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,fuego en la sangre,drama,[IAB12],News,externa,contradice,vertical:noticias,tt0117005,video,Drama,B,coincide,vertical,25703600,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,externa,
Vidaa,Mexico,vecinos,comedy,[IAB12],News,externa,contradice,vertical:noticias,tt0011508,short,"Comedy,Romance,Short",B,coincide,vertical,25531120,"[330, 646, 326]",Movies > Comedy Movies | Television > Comedy TV | Movies > Romance Movies,[IAB1],1,2,externa,
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,tres veces ana,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt5378734,tvSeries,"Drama,Romance",B,coincide,,21700160,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,amar a muerte,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt8682608,tvSeries,Drama,A,coincide,,20849600,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
METAX SOFTWARE PTE. LTD. (Exchange),Mexico,la familia p luche,Comedy,"[IAB1, IAB1-5]",Arts & Entertainment | Movies,externa,contradice,forma:pelicula!=tv,tt1244672,tvSeries,Comedy,A,coincide,forma,20836480,[646],Television > Comedy TV,[IAB1-7],2,3,externa,imdb
Vidaa,Mexico,atrevete a sonar,drama,[IAB12],News,externa,contradice,vertical:noticias,tt1364356,tvSeries,"Drama,Romance",B,coincide,vertical,20719440,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,el amor invencible,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt22188282,tvSeries,Drama,A,coincide,,20049280,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,mar de amor,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt0098273,movie,"Crime,Drama,Mystery",B,coincide,,19068640,"[331, 333]",Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,triunfo del amor,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt1743281,tvSeries,"Drama,Romance,Thriller",A,coincide,,17419040,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Vidaa,Mexico,nosotros los guapos,comedy,[IAB12],News,externa,contradice,vertical:noticias,tt7112114,tvSeries,Comedy,A,coincide,vertical,16838480,[646],Television > Comedy TV,[IAB1-7],1,3,externa,imdb
PML Digital,Chile,rollers: trailer,Drama,[sports],sports,externa,contradice,vertical:deportes,tt9124868,movie,Comedy,B,no_coincide,vertical,14760800,[330],Movies > Comedy Movies,[IAB1-5],1,3,externa,imdb
PML Digital,Chile,ingenium: trailer,Drama,[sports],sports,externa,contradice,vertical:deportes,tt3641064,movie,Thriller,A,no_coincide,vertical,14722080,[331],Movies > Crime and Mystery Movies,[IAB1-5],1,3,externa,imdb
PML Digital,Chile,eve,Horror,[sports],sports,externa,contradice,vertical:deportes,tt6189372,movie,"Drama,Thriller",B,no_coincide,vertical,14710880,"[333, 331]",Movies > Drama Movies | Movies > Crime and Mystery Movies,[IAB1-5],1,3,externa,imdb
PML Digital,Chile,agenda: payback: trailer,Action,[sports],sports,externa,contradice,vertical:deportes,tt4788744,movie,Thriller,A,no_coincide,vertical,14709600,[331],Movies > Crime and Mystery Movies,[IAB1-5],1,3,externa,imdb
PML Digital,Chile,american apocalypse,Horror,[sports],sports,externa,contradice,vertical:deportes,tt2292196,movie,Thriller,A,no_coincide,vertical,14709120,[331],Movies > Crime and Mystery Movies,[IAB1-5],1,3,externa,imdb
PML Digital,Chile,beast no more: trailer,Drama,[sports],sports,externa,contradice,vertical:deportes,tt4634402,movie,"Horror,Thriller",A,no_coincide,vertical,14705280,"[336, 331]",Movies > Horror Movies | Movies > Crime and Mystery Movies,[IAB1-5],1,3,externa,imdb
PML Digital,Chile,penance lane: trailer,Drama,[sports],sports,externa,contradice,vertical:deportes,tt1964995,movie,Horror,A,no_coincide,vertical,14685920,[336],Movies > Horror Movies,[IAB1-5],1,3,externa,imdb
PML Digital,Chile,brooklyn love stories,Romance,[sports],sports,externa,contradice,vertical:deportes,tt7038246,movie,"Drama,Romance",A,coincide,vertical,14685600,"[333, 326]",Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],1,3,externa,imdb
PML Digital,Chile,ovid and the art of love: trailer,Drama,[sports],sports,externa,contradice,vertical:deportes,tt4875674,movie,Drama,A,coincide,vertical,14684160,[333],Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
PML Digital,Chile,hide and bleed: trailer,Horror,[sports],sports,externa,contradice,vertical:deportes,tt10298870,movie,"Crime,Drama,Thriller",A,no_coincide,vertical,14678880,"[331, 333]",Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
PML Digital,Chile,la flamme rouge,Horror,[sports],sports,externa,contradice,vertical:deportes,tt10298870,movie,"Crime,Drama,Thriller",A,no_coincide,vertical,14676320,"[331, 333]",Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],1,3,externa,imdb
PML Digital,Chile,companion: trailer,Action,[sports],sports,externa,contradice,vertical:deportes,tt12358476,short,"Drama,Fantasy,Horror",B,no_coincide,vertical,14674240,"[333, 647, 335, 336]",Movies > Drama Movies | Television > Drama TV | Movies > Fantasy Movies | Movies > Horror Movies,[IAB1],1,2,externa,
Vidaa,Mexico,la usurpadora 1998,drama,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,vertical,14648560,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
PML Digital,Chile,corona: trailer,Drama,[sports],sports,externa,contradice,vertical:deportes,tt11766262,movie,"Drama,Thriller",B,coincide,vertical,14641440,"[333, 331]",Movies > Drama Movies | Movies > Crime and Mystery Movies,[IAB1-5],1,3,externa,imdb
PML Digital,Chile,hatchback: trailer,Romance,[sports],sports,externa,contradice,vertical:deportes,tt5982922,movie,Comedy,B,no_coincide,vertical,14615360,[330],Movies > Comedy Movies,[IAB1-5],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,cuidado con el angel,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt1245565,tvSeries,"Drama,Romance",B,coincide,,14321120,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
TCL ADS - Springserve,Chile,game scoop! 807: i played ninja gaiden ragebound,"entertainment,review,gaming & e-sports",[IAB9-30],Video & Computer Games,interna,contradice,vertical:videojuegos,,,,,no_comparable,,14039840,[483],Sports,[IAB17],1,2,interna,
"Coocaa, a SKYWORTH company",Argentina,darmstadt 98 x elversberg - bundesliga,Soccer,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Soccer,,,,,no_comparable,,12130720,[533],Sports > Soccer,[IAB17-44],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,aqueles caras - podpah (2/2),Comedy,[IAB1-1],Books & Literature,interna,contradice,vertical:libros,,,,,no_comparable,vertical,12125440,[646],Television > Comedy TV,[IAB1-7],1,3,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,al nasrr x al najma (1/2),Soccer,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Soccer,,,,,no_comparable,,12117600,[533],Sports > Soccer,[IAB17-44],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,rodrigo góes - ciência sem fim (2/2),Talk Show,[IAB1-5],Movies,interna,contradice,forma:pelicula!=tv,,,,,no_comparable,,12113920,[640],Television,[IAB1-7],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,andrés sánchez - portas abertas,Talk Show,[IAB1-5],Movies,interna,contradice,forma:pelicula!=tv,,,,,no_comparable,,12112960,[640],Television,[IAB1-7],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,transplant s4 ep 9 who is mags?,Not Applicable,"[IAB1-7, IAB19-29]",Television | Entertainment,externa,contradice,vertical:tecnologia,tt10936342,tvSeries,Drama,B,sin_genero_declarado,,12108000,[647],Television > Drama TV,[IAB1-7],2,3,externa,titulo
"Coocaa, a SKYWORTH company",Argentina,sport x avai - série b (1/2),Soccer,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Soccer,,,,,no_comparable,,12102720,[533],Sports > Soccer,[IAB17-44],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,episode 14,Adventure,[IAB20],Travel,interna,contradice,vertical:viajes,,,,,no_comparable,,12102240,[640],Television,[IAB1-7],1,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,nagoya grampus x avispa fukuoka (1/2),Soccer,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Soccer,,,,,no_comparable,,12100640,[533],Sports > Soccer,[IAB17-44],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,mito hollyhocky x kashima antlers (2/2),Soccer,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Soccer,,,,,no_comparable,,12098880,[533],Sports > Soccer,[IAB17-44],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,st pauli x colonia - bundesliga,Soccer,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Soccer,,,,,no_comparable,,12096480,[533],Sports > Soccer,[IAB17-44],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,2025 socca world championships,Soccer,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Soccer,,,,,no_comparable,,12096480,[533],Sports > Soccer,[IAB17-44],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,nippon professional baseball,Baseball,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Baseball,,,,,no_comparable,,12089760,[545],Sports > Baseball,[IAB17-2],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,dra. deolane - podpah (1/2),Talk Show,[IAB1-5],Movies,interna,contradice,forma:pelicula!=tv,,,,,no_comparable,,12086560,[640],Television,[IAB1-7],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,al ittihad x neom - saudi pro league,Soccer,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Soccer,,,,,no_comparable,,12075520,[533],Sports > Soccer,[IAB17-44],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,pulisic,Soccer,[IAB17-1],Auto Racing,externa,contradice,sub:Auto Racing!=Soccer,tt34768397,tvSeries,"Documentary,Sport",A,sin_genero_declarado,,12073280,[533],Sports > Soccer,[IAB17-44],2,2,externa,imdb
"Coocaa, a SKYWORTH company",Argentina,urawa red diamond x tokyo verdy (1/2),Soccer,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Soccer,,,,,no_comparable,,12071520,[533],Sports > Soccer,[IAB17-44],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,rogério vilela - portas abertas,Comedy,[IAB1-1],Books & Literature,interna,contradice,vertical:libros,,,,,no_comparable,vertical,12070080,[646],Television > Comedy TV,[IAB1-7],1,3,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,aqueles caras - podpah (1/2),Comedy,[IAB1-1],Books & Literature,interna,contradice,vertical:libros,,,,,no_comparable,vertical,12068640,[646],Television > Comedy TV,[IAB1-7],1,3,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,the cooligans,Soccer,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Soccer,,,,,no_comparable,,12068160,[533],Sports > Soccer,[IAB17-44],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,off the pitch,Soccer,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Soccer,,,,,no_comparable,,12059680,[533],Sports > Soccer,[IAB17-44],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,thsca game of the week,Football,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=American Football,,,,,no_comparable,,12058880,[484],Sports > American Football,[IAB17-12],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,safe room,Drama,[IAB1-7],Television,externa,contradice,forma:tv!=pelicula,tt0258000,movie,"Crime,Drama,Thriller",B,coincide,,12055360,"[331, 333]",Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
"Coocaa, a SKYWORTH company",Argentina,dra. deolane - podpah (2/2),Talk Show,[IAB1-5],Movies,interna,contradice,forma:pelicula!=tv,,,,,no_comparable,,12052960,[640],Television,[IAB1-7],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,osnabruck x verl - bundesliga,Soccer,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Soccer,,,,,no_comparable,,12050560,[533],Sports > Soccer,[IAB17-44],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,rafael brandão e jorlan - flow,Talk Show,[IAB1-5],Movies,interna,contradice,forma:pelicula!=tv,,,,,no_comparable,vertical,12044960,[640],Television,[IAB1-7],2,2,interna,contentSeries
"Coocaa, a SKYWORTH company",Argentina,scoreline: soccer highlights & analysis,Soccer,[IAB17-1],Auto Racing,interna,contradice,sub:Auto Racing!=Soccer,,,,,no_comparable,,12041440,[533],Sports > Soccer,[IAB17-44],2,2,interna,contentSeries
